backend,solver,benchmark,instance,status,result,real,time,user,system,memory,status800,par10,par2
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#10.asp.asp,complete,10,0.105,0,0,0,0,complete,0.105,0.105
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#11.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#12.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#13.asp.asp,complete,10,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#14.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#15.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#16.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#17.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#18.asp.asp,complete,20,0.105,0,0,0,0,complete,0.105,0.105
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#19.asp.asp,complete,10,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#1.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#20.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#21.asp.asp,complete,10,0.106,0,0,0,0,complete,0.106,0.106
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#22.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#23.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#24.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#25.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#26.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#27.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#28.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#29.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#2.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#30.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#31.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#32.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#3.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#4.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#5.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#6.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#7.asp.asp,complete,10,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#8.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#1.s#9.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#10.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#11.asp.asp,complete,20,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#12.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#13.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#14.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#15.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#16.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#17.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#18.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#19.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#1.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#20.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#21.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#22.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#23.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#24.asp.asp,complete,20,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#25.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#26.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#27.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#28.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#29.asp.asp,complete,20,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#2.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#30.asp.asp,complete,20,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#31.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#32.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#3.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#4.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#5.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#6.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#7.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#8.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#100.w#3.s#9.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#10.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#11.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#12.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#13.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#14.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#15.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#16.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#17.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#18.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#19.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#1.asp.asp,complete,10,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#20.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#21.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#22.asp.asp,complete,10,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#23.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#24.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#25.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#26.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#27.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#28.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#29.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#2.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#30.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#31.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#32.asp.asp,complete,10,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#3.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#4.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#5.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#6.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#7.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#8.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#1.s#9.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#10.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#11.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#12.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#13.asp.asp,complete,20,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#14.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#15.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#16.asp.asp,complete,20,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#17.asp.asp,complete,10,0.103,0,0,0,0,complete,0.103,0.103
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#18.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#19.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#1.asp.asp,complete,10,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#20.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#21.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#22.asp.asp,complete,20,0.105,0,0,0,0,complete,0.105,0.105
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#23.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#24.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
clingo.bash,clingo.bash,iclp23.ci-s-32-E-36-36-1-A-18-18-1-c-72-198-4-w-1-3-2,ci.e#1.a#3.E#36.A#18.c#104.w#3.s#25.asp.asp,complete,20,0.104,0,0,0,0,complete,0.104,0.104
